Time,Driver,Position,GapToLeader,IntervalToPositionAhead
2954.756,81,2,+1.413,+1.413
2958.038,81,2,+1.462,+1.462
2963.006,81,2,+1.432,+1.432
2966.163,81,2,+1.445,+1.445
2969.462,81,2,+1.439,+1.439
2972.136,81,2,+1.422,+1.422
2975.431,81,2,+1.352,+1.352
2979.197,81,2,+1.375,+1.375
2984.915,81,2,+1.483,+1.483
2988.681,81,2,+1.450,+1.450
2993.087,81,2,+1.478,+1.478
2998.155,81,2,+1.547,+1.547
3002.324,81,2,+1.521,+1.521
3006.817,81,2,+1.478,+1.478
3011.036,81,2,+1.404,+1.404
3013.254,81,2,+1.401,+1.401
3017.614,81,2,+1.478,+1.478
3020.733,81,2,+1.519,+1.519
3023.775,81,2,+1.544,+1.544
3024.524,81,2,+1.548,+1.548
3027.622,81,2,+1.543,+1.543
3029.71,81,2,+1.520,+1.520
3034.042,81,2,+1.460,+1.460
3037.847,81,2,+1.519,+1.519
3041.833,81,2,+1.484,+1.484
3045.181,81,2,+1.421,+1.421
3047.54,81,2,+1.382,+1.382
3050.79,81,2,+1.362,+1.362
3055.861,81,2,+1.431,+1.431
3059.033,81,2,+1.467,+1.467
3062.31,81,2,+1.460,+1.460
3064.975,81,2,+1.435,+1.435
3068.218,81,2,+1.373,+1.373
3072.124,81,2,+1.463,+1.463
3077.719,81,2,+1.489,+1.489
3081.609,81,2,+1.626,+1.626
3085.924,81,2,+1.640,+1.640
3090.88,81,2,+1.711,+1.711
3095.086,81,2,+1.705,+1.705
3099.548,81,2,+1.638,+1.638
3103.658,81,2,+1.534,+1.534
3105.877,81,2,+1.483,+1.483
3110.234,81,2,+1.507,+1.507
3113.351,81,2,+1.525,+1.525
3116.349,81,2,+1.515,+1.515
3117.057,81,2,+1.497,+1.497
3119.989,81,2,+1.401,+1.401
3122.076,81,2,+1.361,+1.361
3126.509,81,2,+1.463,+1.463
3130.324,81,2,+1.528,+1.528
3134.305,81,2,+1.478,+1.478
3137.742,81,2,+1.458,+1.458
3139.918,81,2,+1.418,+1.418
3143.374,81,2,+1.463,+1.463
3148.388,81,2,+1.563,+1.563
3151.481,81,2,+1.549,+1.549
3154.822,81,2,+1.535,+1.535
3157.475,81,2,+1.511,+1.511
3160.743,81,2,+1.466,+1.466
3164.622,81,2,+1.477,+1.477
3170.354,81,2,+1.717,+1.717
3174.069,81,2,+1.759,+1.759
3178.41,81,2,+1.854,+1.854
3183.378,81,2,+1.949,+1.949
3187.513,81,2,+1.948,+1.948
3191.975,81,2,+1.904,+1.904
3196.135,81,2,+1.830,+1.830
3198.377,81,2,+1.854,+1.854
3202.693,81,2,+1.966,+1.966
3205.748,81,2,+1.992,+1.992
3208.777,81,2,+2.006,+2.006
3209.54,81,2,+2.008,+2.008
3212.668,81,2,+2.000,+2.000
3214.622,81,2,+2.015,+2.015
3218.968,81,2,+2.054,+2.054
3222.778,81,2,+2.100,+2.100
3226.818,81,2,+2.007,+2.007
3230.309,81,2,+1.950,+1.950
3232.411,81,2,+1.887,+1.887
3235.834,81,2,+1.931,+1.931
3240.824,81,2,+1.970,+1.970
3243.974,81,2,+1.982,+1.982
3247.268,81,2,+1.977,+1.977
3249.942,81,2,+1.960,+1.960
3253.196,81,2,+1.932,+1.932
3256.969,81,2,+1.938,+1.938
3262.7,81,2,+2.127,+2.127
3266.356,81,2,+2.055,+2.055
